recommendedAction,reason,reviewDecision,commercialAreaCode,commercialAreaName,storeCount,latitude,longitude
EXCLUDE,도로·길 원본 구간명,,GGD-AOX55QNEOCNS5M3RKROSUERA7H,광덕4로_1,170,37.3142321,126.8250838
EXCLUDE,도로·길 원본 구간명,,GGD-L2CFT6IQSEZKT2C2MQSWKLXU3R,여흥로,170,37.2945675,127.6348271
EXCLUDE,도로·길 원본 구간명,,GGD-C77N3RMQ3MV7GWYWQKMHZ3WETG,영통로,169,37.2348625,127.0619959
EXCLUDE,도로·길 원본 구간명,,GGD-W73OI6YAJXG2TKLLBRP6SHXUAZ,신원로,168,37.6639491,126.8892206
EXCLUDE,도로·길 원본 구간명,,GGD-IDEN26DANICH4R73X3JX2WVWV5,추동로,168,37.7437507,127.0565015
EXCLUDE,도로·길 원본 구간명,,GGD-3WIQV3GHKY576TBLQ4QQHT4UTH,탄중로101번길,168,37.6934949,126.7562026
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-WCAARNNPSTSPZK6Q4SAI2VUCQO,포천선단우편취급국,167,37.8521413,127.1642689
EXCLUDE,도로·길 원본 구간명,,GGD-76435EWCQ743VN53HUTZMYLPJG,회정로,167,37.8367691,127.0683511
EXCLUDE,도로·길 원본 구간명,,GGD-GZL4UEUD5E6QTZLRZKJE574OSC,사우중로74번길,166,37.6218373,126.7217514
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-GDVIVWXRPAK6WACDTBWWF4NPP6,송산동주민센터,166,37.6907775,126.7563497
EXCLUDE,도로·길 원본 구간명,,GGD-3KWDVZ5HTG6ZSDK2XYWOMTFQM3,안양로329번길,166,37.4016037,126.9177480
EXCLUDE,도로·길 원본 구간명,,GGD-LQZKO4USDIDQZONU6FSQYGB2GH,장터로,165,37.1161515,127.6303161
EXCLUDE,도로·길 원본 구간명,,GGD-4VFU46HGCRJAABSY6NF36V7TSQ,한마음1길,164,37.7564784,126.7713111
EXCLUDE,도로·길 원본 구간명,,GGD-VJS5VPM2IT2OMJEAP7PDTVHHY4,해밀예당1로216번길,164,37.7191536,127.2019796
EXCLUDE,도로·길 원본 구간명,,GGD-VB63233AN6VSNZJPFM3AR7FUQP,수성로261번길,163,37.2905083,127.0004989
EXCLUDE,도로·길 원본 구간명,,GGD-RORPSZHZ5XZYYLDYXFSTRX4PM2,중앙2로_1,163,36.9901087,127.1026585
EXCLUDE,도로·길 원본 구간명,,GGD-JUMKRNN6K6OVZUAY255SVZM5IL,현암로_1,163,37.3312728,127.1272236
EXCLUDE,도로·길 원본 구간명,,GGD-JIZAK3HPP5D5WX46Y7IBVQAFUG,성남대로997번길,162,37.4177012,127.1260585
EXCLUDE,도로·길 원본 구간명,,GGD-MZEDGPGMUNYULRPKAAAC5HUEUI,시민로,162,37.7396958,127.0443693
EXCLUDE,도로·길 원본 구간명,,GGD-TPYMK7C6FEMFS5EM3GLPCCSGCA,부일로_1,161,37.4875845,126.7626813
EXCLUDE,도로·길 원본 구간명,,GGD-G6OUTYDHZ43N6D5OR5EGO7FBNQ,죽전로,161,37.3236689,127.1241970
EXCLUDE,도로·길 원본 구간명,,GGD-3YOHGZFLLATRNP2QAAHRGKXODU,청사로5번길,161,37.7494766,127.0700678
EXCLUDE,도로·길 원본 구간명,,GGD-KRW27MLDMM7OPDXVSNMOSFIDVL,당곡로,160,37.3181954,126.8320691
EXCLUDE,도로·길 원본 구간명,,GGD-ACTYZ7W7KEFJDI53DFBNA6OJ43,신현로_1,160,37.3612342,127.1517183
EXCLUDE,도로·길 원본 구간명,,GGD-T7SMVDIQW62EK6B2EWDZZXN6K5,중심상가로_3,160,37.3457012,126.7321446
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-7WJ4LJJC2BZZPVGLVOTO677FJC,덕소우체국,159,37.5881357,127.2128147
EXCLUDE,도로·길 원본 구간명,,GGD-E57EP3Z2KOLMCCHM2H3LVYAEV4,중앙로,159,37.6689422,126.7626986
EXCLUDE,도로·길 원본 구간명,,GGD-7EJ7UBGK6UPOUNXIYNO6CSDSFW,서현로,158,37.3882051,127.1217376
EXCLUDE,도로·길 원본 구간명,,GGD-BZFL35BPBVTOLPQX5EZ2HU3RHW,동일로,156,37.7301359,127.0596437
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-HKBQ6UPXESC6A5CX3KND5VVODJ,광명우체국,155,37.4621799,126.8782163
EXCLUDE,도로·길 원본 구간명,,GGD-HSYY3OG62OGN3A43ESO7A2FZ3B,권중로56번길,155,37.2533282,127.0301807
EXCLUDE,도로·길 원본 구간명,,GGD-5OBONKYW5LMNANVLPC7FB53RED,발곡로,155,37.7308517,127.0569310
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-NZ6Q3RQHUBTPZM377Y2JYPQ623,벽제우체국,155,37.6892942,126.8650066
EXCLUDE,도로·길 원본 구간명,,GGD-XRR6GWDDGCJ6UEVBNHDED535QZ,송탄로40번길,154,37.0514562,127.0566587
EXCLUDE,도로·길 원본 구간명,,GGD-AMON3CX7JGGWACZQJUXEJ3ORKX,여술3길,154,36.9874899,126.8469279
EXCLUDE,도로·길 원본 구간명,,GGD-MEM2J2GA22UOLQJY2HK75BU33L,고읍남로,151,37.7946203,127.0803198
EXCLUDE,도로·길 원본 구간명,,GGD-Y4B3NQFWEB6LQ7CGIMECBKVA7B,위시티로_2,148,37.6781748,126.8074972
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-HS3MAB5ZKIFAF75MVWT63YYSHL,포천우체국,148,37.9008224,127.2050538
EXCLUDE,도로·길 원본 구간명,,GGD-7SCGN2IJGHNCTFK3QCNTPOVLGO,오이도로_1,146,37.3465723,126.6895699
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-LC6C7HLN5456AUJLDG6BSBSV6F,고양본동우체국,145,37.7043855,126.9017181
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-3B7UOC7FPWGDQGOOO6Y237CMGL,백암우체국,145,37.1644674,127.3730021
EXCLUDE,도로·길 원본 구간명,,GGD-MUI6OOALJSIMQFGMJEM2MVCUFS,수정남로,144,37.4398212,127.1303928
EXCLUDE,도로·길 원본 구간명,,GGD-VSPQUFHH47P66J72JSMVQZU5NN,원포공원1로,144,37.3005329,126.8122700
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-XGCT4IRGKPRT6MNQRJHJYFYP7W,내손파출소,142,37.3789963,126.9746768
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-C26OJCW54X2B3Q2AUI3JDMB5LL,중앙동주민센터,142,37.0555811,127.0557708
EXCLUDE,도로·길 원본 구간명,,GGD-2ZBKQALCGYECEFZGDG2MX6OQES,하안로,142,37.4449889,126.8950502
EXCLUDE,도로·길 원본 구간명,,GGD-KQF7JNFDELYHRN3HIAGN7J35BH,덕영대로1201번길,141,37.2504064,127.0232342
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-T37GITQNFEPR65XA5RM4FY3I4Q,시흥정왕동상가우편취급국,141,37.3531500,126.7235019
EXCLUDE,도로·길 원본 구간명,,GGD-3ALWMYQ3MNB5B6XTHYHNKSO5ZX,영통로,141,37.2388801,127.0571862
EXCLUDE,도로·길 원본 구간명,,GGD-ZV6A5CRWWAM4KNFNEZ7O6CUUKA,용구대로_1,141,37.2989742,127.1086211
EXCLUDE,도로·길 원본 구간명,,GGD-O2OEUNO5E2FEBPK4D3VXUOUYAS,평화로,141,37.8176444,127.0489021
EXCLUDE,도로·길 원본 구간명,,GGD-6DLVFS4O6TFGL6YA7PIJ67WERZ,산성대로,140,37.4396442,127.1435355
EXCLUDE,도로·길 원본 구간명,,GGD-7ZAM2KZEZSBNGZPDLP6AB5VGCX,위시티2로11번길,140,37.6765304,126.8133950
EXCLUDE,도로·길 원본 구간명,,GGD-6AO36NVEQQTZ5DAUTOWV5LKPTV,중부대로,140,37.2369248,127.1899847
EXCLUDE,도로·길 원본 구간명,,GGD-WJFZ4UZUYINQKJXM27P2XHLJAD,중부대로448번길,140,37.2668239,127.0626543
EXCLUDE,도로·길 원본 구간명,,GGD-OUZE5ZS3UAAEMUB5HZAGTLTIPF,동탄중심상가1길,139,37.2013191,127.0719073
EXCLUDE,도로·길 원본 구간명,,GGD-LCW4VVGN4TE33N5BNFXIYDT5SS,양곡1로,139,37.6535569,126.6227774
EXCLUDE,도로·길 원본 구간명,,GGD-EW2I5ZJEEZMEAFFCXWETMKY2YZ,소사로_5,138,37.5267980,126.8037494
EXCLUDE,도로·길 원본 구간명,,GGD-72DP7WQQFG7V66NX6Q2L7QOCBP,운중로_2,138,37.3925961,127.0778239
EXCLUDE,도로·길 원본 구간명,,GGD-PS2QYYTHTRYZMUPP2FJLUSE7IA,고읍남로191번길,137,37.7914929,127.0799464
EXCLUDE,도로·길 원본 구간명,,GGD-U5N6TULJ6AR3SDPWDQTEMIQIBZ,매화로,137,37.4114410,127.1344227
EXCLUDE,도로·길 원본 구간명,,GGD-IPPF4CFOLQG4CBDZQN7LJHTMWZ,성복2로,137,37.3133596,127.0787732
EXCLUDE,도로·길 원본 구간명,,GGD-YSMJDFRY7BSMCIDQPLHIVKCKBD,승두길,137,36.9984665,127.1691077
EXCLUDE,도로·길 원본 구간명,,GGD-ZRM23WKBLRXP7HMLLCJKXIVYIS,장곡로,136,37.7498056,127.0718541
EXCLUDE,도로·길 원본 구간명,,GGD-FNU4XW2KOW4JYYY34ZUQKTASHX,정자일로_2,136,37.3624729,127.1065478
EXCLUDE,도로·길 원본 구간명,,GGD-FD62AKY5D437DU6FTLH6UCIXUP,경춘로_1,135,37.6051182,127.1569608
EXCLUDE,도로·길 원본 구간명,,GGD-5XYI7BYYM7WJ2G77VUDXILTC2A,호국로,134,37.8120104,127.1350063
EXCLUDE,도로·길 원본 구간명,,GGD-XKUDP7JGXZEBOSCMZE7GNKG4JD,동탄공원로3길,133,37.2080576,127.0618700
EXCLUDE,도로·길 원본 구간명,,GGD-GPL6LWQOIH2C2GKHO7B7YV36UF,동두천로,132,37.8833432,127.0508010
EXCLUDE,도로·길 원본 구간명,,GGD-ZAY7MQFBXRQ6OEMEK3R7UTOCFN,안재로14번길,132,37.4603880,126.8740138
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-C3QSISOVV4CRT2BA3K4H4JTQBE,태장파출소,131,37.2401973,127.0552991
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-V6U57KDG5MQTF55M3K2DQQTTW6,퇴촌파출소,130,37.4701948,127.3101740
EXCLUDE,도로·길 원본 구간명,,GGD-J3IHGHLJG32SCWCOZ6TDUHRUMA,도농로,129,37.6080677,127.1567606
EXCLUDE,도로·길 원본 구간명,,GGD-XAQ5V3L7CBHIEEH2R2GCPB2ZRM,이문안로_2,129,37.5902237,127.1465944
EXCLUDE,도로·길 원본 구간명,,GGD-2VUFRYY7FTC4VWLMODX2HDHQM3,팔달문로130번길,129,37.2796893,127.0314460
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-Z25A2HASH7LJ7O4IHKSRIRGTVI,평택이충동우편취급국,129,37.0641747,127.0658603
EXCLUDE,도로·길 원본 구간명,,GGD-CFSEN47IZZOXWFXKSQ4L4HANDN,고암길,128,37.8311225,127.0696056
EXCLUDE,도로·길 원본 구간명,,GGD-AOUTAV5BB4CPPXWNWCVNYWC23I,포곡로118번길,128,37.2693144,127.2188802
EXCLUDE,도로·길 원본 구간명,,GGD-K2W34MCMEEKYN2NZFZK5ZVRDSJ,고양시청로,126,37.6568676,126.8316889
EXCLUDE,도로·길 원본 구간명,,GGD-EFM72EVHUKR52KZMERUHGVHMJN,고산로_3,125,37.3721543,126.9351396
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-RRQCYCKDVHAJQ5GUC4MIYWKTD4,구리인창동우체국,125,37.6016282,127.1399737
EXCLUDE,도로·길 원본 구간명,,GGD-US2VVYBQIFDK7OOROLXBGJVCAO,중동로_3,122,37.5163994,126.7712992
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YOOWA7KKRC6THNXBHQJ2CKYXYC,신산우체국,121,37.8960856,126.9742395
EXCLUDE,도로·길 원본 구간명,,GGD-HTBHIKIL66OGTEQT5GTBKVM3IQ,공단1대로_1,120,37.3351554,126.7273273
EXCLUDE,도로·길 원본 구간명,,GGD-XRAO2FHRGVMRV4VEAX4CKLEFUC,원일로,120,37.6851102,126.7765801
EXCLUDE,도로·길 원본 구간명,,GGD-J7RSMYIJEUGUTRR6FKJKO2G234,은행로167번길,120,37.4453108,126.7977350
EXCLUDE,도로·길 원본 구간명,,GGD-YV2YV5UIJUH3NTXGDCBDRKH6QX,성남대로,117,37.3717792,127.1070116
EXCLUDE,도로·길 원본 구간명,,GGD-RIXL62RBLUPLK3JZKZWZY5Z2ZU,삼성로168번길,116,37.2608423,127.0599499
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YRVPUFN4KKZWAWQUXQOXQWG2W4,동부파출소,115,37.2343442,127.2121593
EXCLUDE,도로·길 원본 구간명,,GGD-ONKN6BNN67COGTWMNQNMN73RMB,경수대로_1,114,37.2763294,127.0297658
EXCLUDE,도로·길 원본 구간명,,GGD-MSBOOSHMOO4UHWUMYPT5CNQNGE,병점2로,114,37.2057527,127.0395292
EXCLUDE,도로·길 원본 구간명,,GGD-SFGDB7G4C2TOADS6NYDHZ74O3K,원골로,114,37.3587059,126.9660836
EXCLUDE,도로·길 원본 구간명,,GGD-F2FGRZLF37QKUEGZFDCWP3KHAH,소사로_3,113,37.4746924,126.7958488
EXCLUDE,도로·길 원본 구간명,,GGD-IGJPO5WGGZQDZGKUTKR5PQUK3L,일현로_1,112,37.6908973,126.7619559
EXCLUDE,도로·길 원본 구간명,,GGD-S7BUBHEPTSEF5QJV4IBL5WG4SE,대은로,111,37.4444593,126.7984657
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-SUSPX2COHYDNPZBOX775S6EI36,광교동주민센터,110,37.2900360,127.0466294
EXCLUDE,도로·길 원본 구간명,,GGD-MPFI5LZWGD6QYD56DKJKZHKDTH,애련정로,110,37.2819740,127.4501818
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-BRWC5ND4J7I3C23AK6P4ZTPA55,양평경찰서,110,37.4887426,127.4903754
EXCLUDE,도로·길 원본 구간명,,GGD-GLHW5YVVSOJCGM2RLZPNMMFIAO,여울로4길,110,37.2163811,127.0566265
EXCLUDE,도로·길 원본 구간명,,GGD-TU2XPV6UWGY5ACRWIOKH72DOSL,큰시장로,109,37.9010459,127.0515873
EXCLUDE,도로·길 원본 구간명,,GGD-FH6DWW7Y2EOQPLZT3THEHSMRCA,부천로_2,108,37.4943150,126.7831607
EXCLUDE,도로·길 원본 구간명,,GGD-LOSFHFCLVRDEZDRHA2K6FY2NB3,오이도로_2,108,37.3430607,126.6879760
EXCLUDE,도로·길 원본 구간명,,GGD-JEGVKR7D6GA64MQ4ZZNVPT7JDJ,지도로35번길,108,37.6205321,126.8227315
EXCLUDE,도로·길 원본 구간명,,GGD-6FRHULCAMVJDU7YSNGE7CVJNZ7,삼리로,107,37.3058305,126.8439113
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-YLAUZOG42NNRZ5MDIJTNARH2UO,장항1동주민센터,107,37.6413635,126.7665370
EXCLUDE,도로·길 원본 구간명,,GGD-LNE6EYNQSGTKIO4IJZDB4MBNJ5,정자일로_1,107,37.3669966,127.1052589
EXCLUDE,도로·길 원본 구간명,,GGD-Z7N436ZEQ6G2AON2PRRBEFS6GW,덕송2로6번길,106,37.6663882,127.1160767
EXCLUDE,도로·길 원본 구간명,,GGD-P3JJIJAOV4MY6VFSZ6UOOAD6Z5,문인로54번길,106,37.3340253,127.0962614
EXCLUDE,도로·길 원본 구간명,,GGD-K55YJDMNXLGSSN22MOWPNOW6WX,문화촌로11번길,106,36.9973752,127.1128979
EXCLUDE,도로·길 원본 구간명,,GGD-E63WLEVTUDQ4GOSCH6GYFJPS2T,평남로_3,106,37.0083740,127.0937237
EXCLUDE,도로·길 원본 구간명,,GGD-GD7ITNHYBBSJTY3RH7Q7P452EG,고산로_2,105,37.3502024,126.9527929
EXCLUDE,도로·길 원본 구간명,,GGD-AK32XNSY5HSVE2PK5QI6EEQ5ZQ,월곶중앙로,105,37.3882830,126.7390920
EXCLUDE,도로·길 원본 구간명,,GGD-SIINYUQXMV57BYAQ2GCV76C2MD,황금로,105,37.6167921,126.6212392
EXCLUDE,도로·길 원본 구간명,,GGD-EVQGFX3YMU4ZAOEKIIXFLZQ2AR,부일로_4,104,37.4899617,126.7431336
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-AUKNO6L7ORJKQUNG5DTK2MDKTT,처인구청,104,37.2339901,127.2027281
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-D54M64AKPUAEV4IZASMHSM3DEA,호원1동주민센터,104,37.7116629,127.0481014
EXCLUDE,도로·길 원본 구간명,,GGD-V53GIQDDX34CEGVZ7WIQ7IHGBE,건원대로99번길,103,37.6080202,127.1381310
EXCLUDE,도로·길 원본 구간명,,GGD-KTCHCRH5CB4W2YWPUZIL4RPAGV,중앙로_2,103,36.9932279,127.0980823
EXCLUDE,도로·길 원본 구간명,,GGD-CEHQTWIVOI2ZHX4XMIJFELL3LA,한보라2로,103,37.2544341,127.1107494
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-I6LQWY62NINH7EE43JM7BZU3DB,광명6동우체국,102,37.4740446,126.8506168
EXCLUDE,도로·길 원본 구간명,,GGD-MP5XPILK5HW3SLTRWNCWHO4KOI,동패로63번길,102,37.7102666,126.7371755
EXCLUDE,도로·길 원본 구간명,,GGD-RGIW5WJ2KPLMULJHLQDMHUNEC3,중앙로_2,102,37.9014711,127.0539627
EXCLUDE,도로·길 원본 구간명,,GGD-K3FZLTQXVPMIWLX5EBFK2DLU44,서동대로,100,36.9945103,127.1377702
EXCLUDE,도로·길 원본 구간명,,GGD-EJO524F7KQLMY5ASRLJZ2ZLHK3,연무로,100,37.2952102,127.0265645
EXCLUDE,도로·길 원본 구간명,,GGD-SIHBUR6OBMRHIOK6LD4SZEULGN,늘을1로16번안길,99,37.6548374,127.2415709
EXCLUDE,도로·길 원본 구간명,,GGD-XXKT5GRWJYCEHMZL647BW3YZOB,장미로48번길,99,37.4130963,127.1249084
EXCLUDE,도로·길 원본 구간명,,GGD-REKK6COHVVWNV6BIGNQTIDZHNW,송호1길,98,37.3130440,126.8469488
EXCLUDE,도로·길 원본 구간명,,GGD-IYIGTLV6H7FFRCXZWPD7NB3XCG,쇠재안길,98,37.7513256,126.7799817
EXCLUDE,도로·길 원본 구간명,,GGD-TMEBDJZ57NVCEQZCY23L3BDNOP,부일로_3,97,37.4892311,126.7636303
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-JJ76Y7GOZMX77WJJ2ZQCQ7GBIA,부천성곡우편취급국,97,37.5182959,126.8042838
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-4VNZBBPPDYMO5F2WVASSQXZYAP,오정지구대,97,37.5275766,126.7846614
EXCLUDE,도로·길 원본 구간명,,GGD-TKE7OMYPDNE2Y5P3QXUBQDISIM,장자대로13번길,97,37.5900105,127.1318719
EXCLUDE,도로·길 원본 구간명,,GGD-HDQFCC2HSOGT2UPVFZKXQGL42Q,경수대로973번길,96,37.3030195,127.0054885
EXCLUDE,도로·길 원본 구간명,,GGD-VM5AR6MDMEWWJD3YNPW2NSBNAZ,일산로_3,96,37.6732067,126.7768355
EXCLUDE,도로·길 원본 구간명,,GGD-CGGEJN4Z6S2MQ5OJPIUBCWWGMQ,가람로,95,37.7358095,126.7564247
EXCLUDE,도로·길 원본 구간명,,GGD-27MFX7QA4QHWSIQHHPGG3GHVBS,동판교로52번길,95,37.3865410,127.1145939
EXCLUDE,도로·길 원본 구간명,,GGD-S6MZIRMWDLUM6VRFNEPB3NV5CD,대산로,94,37.2610630,127.4796911
EXCLUDE,도로·길 원본 구간명,,GGD-QLFKGU42DX7KS6ODLYOVBXU67E,부천로198번길,94,37.5005419,126.7870371
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-P5XJVUOGWQZQOREMQRMNDBUZKA,양곡우체국,94,37.6557580,126.6239794
EXCLUDE,도로·길 원본 구간명,,GGD-PVTDFPN4USFYDCV7ERPZYNAVQI,경기대로,93,37.1401854,127.0746554
EXCLUDE,도로·길 원본 구간명,,GGD-L4NJJ33ICZQCWK7ZWIF7JLER5J,중심상가로_2,93,37.3519324,126.7220722
EXCLUDE,도로·길 원본 구간명,,GGD-7F64FFBUHVQBY3UOW42P2FS6O4,금령로,92,37.2364044,127.2095253
EXCLUDE,도로·길 원본 구간명,,GGD-WQA2TFXG4D3OWNVKKYORN4OJ44,승지로60번길,92,37.3685783,126.8112745
EXCLUDE,도로·길 원본 구간명,,GGD-FZYU7W2VHIOE6K6H5ASA7VQ2VB,양근로147번길,92,37.4924486,127.4884633
EXCLUDE,도로·길 원본 구간명,,GGD-65AYZ2ND4E23JLRXNDHQVJXXT2,중앙로353번길,92,37.9150879,127.0561437
EXCLUDE,도로·길 원본 구간명,,GGD-ZTSGQZM76QXC3T436PKXEA7FTI,토당로,92,37.6222594,126.8189040
EXCLUDE,도로·길 원본 구간명,,GGD-HEKBVBZO4ZMBVNKPMGQA7GXHE2,사기막골로_1,91,37.4399853,127.1775943
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-R56I7SPXA3BCRKORK737FHMQKA,신갈동주민센터,91,37.2723596,127.1067364
EXCLUDE,도로·길 원본 구간명,,GGD-3RSXXU5SUFDE2RDKPZIHYPP23Z,현암로_3,91,37.3320084,127.1207704
EXCLUDE,도로·길 원본 구간명,,GGD-FESE76OCEZKI7RAIHXDIGVLJMP,고산로151번길,90,37.3473767,126.9549421
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-R3MNTUV4PPVNJ7M7ATR5RZTERM,구리교문동우체국,90,37.5965586,127.1346818
EXCLUDE,도로·길 원본 구간명,,GGD-LZ4S4AICYJ2TBTCIY73PZ2AON4,김포한강1로_1,90,37.6464155,126.6705151
EXCLUDE,도로·길 원본 구간명,,GGD-DYSLQHOXYEK2GR24KJDRGSCKVN,장다리로_2,90,37.2715914,127.0276275
EXCLUDE,도로·길 원본 구간명,,GGD-2LKDWKKT542FVB4QWA6E6E5NEV,세지로,89,37.2654564,127.0216586
EXCLUDE,도로·길 원본 구간명,,GGD-SCSUKE6DV3DZ5TZNJRJA6DXOIB,위시티로_1,89,37.6744060,126.8080732
EXCLUDE,도로·길 원본 구간명,,GGD-DWRKVZKNSTEP3LNOTLULGRS5I5,지봉로115번길,89,37.4890441,126.8118543
EXCLUDE,도로·길 원본 구간명,,GGD-P3WHEEDVMHBHJ3XOZJFM3EDKCP,평남로_1,88,36.9922306,127.1068726
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-FTN2R5IHKTAIT42ILAKDKCZJLQ,철산4동주민센터,87,37.4741859,126.8655491
EXCLUDE,도로·길 원본 구간명,,GGD-EPCBTZFZOWCT4ZDBF3IJKBHARX,동구릉로85번길,86,37.6090157,127.1330787
EXCLUDE,도로·길 원본 구간명,,GGD-OKKSZHKPCY3WDLXTHDOA44COZ7,봉천로,86,37.7429537,126.8091778
EXCLUDE,도로·길 원본 구간명,,GGD-UEMX4POBCEDY3RSGD24KS6GGDJ,와동공원로,86,37.3427447,126.8199137
EXCLUDE,도로·길 원본 구간명,,GGD-VONNZGQWKKR6WDYVMUWPQJGLJV,장말로,86,37.4921591,126.7644631
EXCLUDE,도로·길 원본 구간명,,GGD-BCIZOAHGOZC266WTTE57WD2CZJ,시민대로248번길,85,37.3927817,126.9592343
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-SWRBVC3WG76XJMF3E5XMJZKDTP,죽산우체국,85,37.0754689,127.4240933
EXCLUDE,도로·길 원본 구간명,,GGD-EOWSFB6LDDDZ7YYH2F2VPX54J5,중심상가로_1,85,37.3363167,126.7478521
EXCLUDE,도로·길 원본 구간명,,GGD-LFUGFGDBEWJQO6OS3LTJHLRPVV,평화로_3,85,37.7419604,127.0461345
EXCLUDE,도로·길 원본 구간명,,GGD-WPIQDI5RMSFCUOB6E7NFLFNFRZ,삼천병마로_1,84,37.2210182,126.9490988
EXCLUDE,도로·길 원본 구간명,,GGD-PXKS2LBOMYDFS77DCBFRN3JVMN,장다리로_1,84,37.2678343,127.0248581
EXCLUDE,도로·길 원본 구간명,,GGD-URXPJ6MSQU5YI2DV5K6TOGVIJ2,청명로_1,84,37.2532510,127.0780972
EXCLUDE,도로·길 원본 구간명,,GGD-SCEQJ4I3ZTY7S2QYWPJCBNJLA5,이문안로_1,83,37.5923764,127.1419135
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-5GBPBUEOCUUNVPYCO7HTDVKYYQ,비산1동주민센터,82,37.3996696,126.9328070
EXCLUDE,도로·길 원본 구간명,,GGD-7PLJ6ASQJQAR4SFRWSFCLFFRSL,인계로_1,82,37.2644045,127.0456710
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-FAKPHB7EJLN2H3C472F2KKBAYK,지산동주민센터,82,37.0778517,127.0577835
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-F76X6GUNBOTXK7U2RQPZEDTFVX,본오3동주민센터,81,37.3012606,126.8643629
EXCLUDE,도로·길 원본 구간명,,GGD-XOLP5UW2LYAO7CHOCUUFRGYCST,고양대로672번길,80,37.6835290,126.7709677
EXCLUDE,도로·길 원본 구간명,,GGD-JBHOMBCBZK3DFZU4KADWL7IEQK,발안남로55번길,80,37.1306507,126.9054767
EXCLUDE,도로·길 원본 구간명,,GGD-QR2PRALA4HTIUPUSVDA7CCYKKV,소사로_2,80,37.4766639,126.7946611
EXCLUDE,도로·길 원본 구간명,,GGD-QGEPW4EWSGIG3NPAHG4DDNH4AB,여술1길,80,36.9890520,126.8436850
EXCLUDE,도로·길 원본 구간명,,GGD-HPRW7A74TUBYPCSH7U46XQXUJ3,평남로_4,80,37.0078465,127.0974805
EXCLUDE,도로·길 원본 구간명,,GGD-W6PWIDMEKZGAOGIDYDEQ5WOOCL,평촌길,80,37.3566392,127.3251779
EXCLUDE,도로·길 원본 구간명,,GGD-XK2VC6ETRNOLDD2OKXLT64GOQK,마유로,79,37.3529091,126.7398277
EXCLUDE,도로·길 원본 구간명,,GGD-NQGP7NFPU7AJPF5ST35ERGUKB4,별내중앙로_1,79,37.6479667,127.1243917
EXCLUDE,기준점 성격의 공공·의료·행정 시설명,,GGD-OLGLKKA3IC45LKWNCOCV6WV7OQ,청계파출소,79,37.3898640,126.9955517
EXCLUDE,도로·길 원본 구간명,,GGD-5DOJAQF6CGB5NO57J6JFVVDNYK,경춘로_3,78,37.6513034,127.2366981
EXCLUDE,도로·길 원본 구간명,,GGD-XIK4V7DTL5E3DOXRCTRL6KZ5W7,구운로,78,37.2764788,126.9768260
EXCLUDE,도로·길 원본 구간명,,GGD-NCJWSKKQFTTVVMOH5TWEMQGEOF,소사로_4,78,37.5182073,126.8054026
EXCLUDE,도로·길 원본 구간명,,GGD-EJNOITZXMVNWIW7N3QMEWQOWVP,통일로,76,37.6862223,126.8648834
EXCLUDE,도로·길 원본 구간명,,GGD-LLHWJTHJRRTMCN3ZXFNIJK6FVB,중동로_2,75,37.5169077,126.7695827
EXCLUDE,도로·길 원본 구간명,,GGD-ODWTHHRC5MAGT5RGFW6KBKRNZV,풍덕천로_2,74,37.3229213,127.0940192
